"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",12000
"10736404","PLUMBERS & STEAMFITTERS LOCAL 33","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",3000
"10958","CEDAR RAPIDS BUILDING & CONSTRUCTION TRADES COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",1000
"11016011","MERIDETH CORPORATION","Uncoded","Uncoded","Uncoded",44.4444444444444,55.5555555555556,"#1F0000AF","#1F0000AF",900
"11030888","IOWA TELECOM","Telecom Services & Equipment","Communications & Electronics","Telecommunications",62.5,37.5,"#00003DAF","#00003DAF",400
"11030899","COMMONWEALTH","Leadership PACs","Candidate Contributions","PACs operated by Republican state politicians",0,100,"#FF0000AF","#FF0000AF",14000
"11031082","PLUMBERS & PIPEFITTERS LOCAL 25","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",900
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",21.7391304347826,78.2608695652174,"#940000AF","#940000AF",2300
"1194","HARRAHS","Gambling & Casinos","General Business","Casinos, racetracks & gambling",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",7000
"12303","PLANNED PARENTHOOD OF THE HEARTLAND","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",8807.79
"12757","HAWKEYE PAC","Leadership PACs","Candidate Contributions","PACs operated by Republican members of Congress or prominent national Republicans",0,100,"#FF0000AF","#FF0000AF",145000
"1287","HY-VEE INC","Food Processing & Sales","Agriculture","Food stores",39.7350993377483,60.2649006622517,"#380000AF","#380000AF",7550
"13","A BROTHERHOOD AIMED TOWARD EDUCATION","Miscellaneous Transport","Transportation","Motorcycles, snowmobiles & other motorized vehicles",44.0366972477064,55.9633027522936,"#1F0000AF","#1F0000AF",10900
"13195","IOWA SENATE DEMOCRATIC MAJORITY FUND","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",90915.04
"134","AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES / AFGE","Public Sector Unions","Labor","Federal employee unions",100,0,"#0000FFAF","#0000FFAF",2000
"1396","JOHN DEERE & CO","Agricultural Services & Products","Agriculture","Farm machinery & equipment",4.29553264604811,95.7044673539519,"#EB0000AF","#EB0000AF",29100
"16415","TENNESSEE VOLUNTEER PAC","Miscellaneous Finance","Finance, Insurance & Real Estate","Other financial services",0,100,"#FF0000AF","#FF0000AF",2000
"16552261","LOCAL 4 FIRE","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",600
"17052","WELLMARK BLUE CROSS BLUE SHIELD OF IOWA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",30.2325581395349,69.7674418604651,"#660000AF","#660000AF",10750
"17056","WELLPOINT INC","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",62.5,37.5,"#00003DAF","#00003DAF",2000
"1725","MICROSOFT","Computer Equipment & Services","Communications & Electronics","Computer software",50,50,"#000000AF","#000000AF",3000
"1758","MONSANTO","Agricultural Services & Products","Agriculture","Agricultural services & related industries",0,100,"#FF0000AF","#FF0000AF",1600
"1854","NATIONAL RIFLE ASSOCIATION","Gun Control","Ideology/Single Issue","Anti-gun control",28.5714285714286,71.4285714285714,"#700000AF","#700000AF",1750
"18588","ASSOCIATED BUILDERS & CONTRACTORS OF IOWA","General Contractors","Construction","Builders associations",5.81395348837209,94.1860465116279,"#E60000AF","#E60000AF",8600
"18606","ASSOCIATED GENERAL CONTRACTORS OF IOWA","General Contractors","Construction","Builders associations",23.7012987012987,76.2987012987013,"#8A0000AF","#8A0000AF",77000
"18785","IOWA OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",37.5545851528384,62.4454148471616,"#420000AF","#420000AF",11450
"18786","IOWA OSTEOPATHIC ASSOCIATION","Health Professionals","Health","Physicians",75,25,"#00007FAF","#00007FAF",1200
