"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",30700
"10284","BAYADA NURSES","Health Professionals","Health","Nurses",0,100,"#FF0000AF","#FF0000AF",3750
"10446","BLUE CROSS OF NORTHEASTERN PENNSYLVANIA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",56.4157596198068,43.5842403801932,"#00001FAF","#00001FAF",32615
"10544","BRAVO GROUP","Business Services","General Business","Advertising & public relations services",30.8840997793993,69.1159002206007,"#660000AF","#660000AF",14732.5
"10688628","ALKERMES INC","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",2500
"1078617","AMERICAN BIKERS ACTING TO EDUCATE/ABATE OF MASSACHUSETTS","Miscellaneous Transport","Transportation","Motorcycles, snowmobiles & other motorized vehicles",25.7425742574257,73.019801980198,"#800000AF","#7A0000AF",20200
"10812576","DIRECT ENERGY","Miscellaneous Energy","Energy & Natural Resources","Energy production & distribution",16.6666666666667,83.3333333333333,"#AD0000AF","#AD0000AF",3000
"1084","GENERAL ELECTRIC","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",0,100,"#FF0000AF","#FF0000AF",5500
"10867","CAPITAL BLUE CROSS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",0,84.1269841269841,"#FF0000AF","#B30000AF",6300
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",0,66.6666666666667,"#FF0000AF","#570000AF",1500
"1089","GENESEE & WYOMING","Railroads","Energy & Natural Resources","Railroads",72.6027397260274,27.3972602739726,"#000070AF","#000070AF",3650
"11005036","PHILADELPHIA TRIAL LAWYERS ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",65.0684931506849,34.9315068493151,"#00004DAF","#00004DAF",292000
"11077","CITIZENS FOR A BETTER COMMONWEALTH","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",26.2650602409639,35.1807228915663,"#7A0000AF","#000047AF",103750
"11079","CITIZENS FOR A GROWING ECONOMY","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",35.9477124183007,64.0522875816993,"#4D0000AF","#4D0000AF",15300
"11100","CITIZENS WITH COMMON CENTS","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",0,100,"#FF0000AF","#FF0000AF",2500
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",16300
"11273","COMMONWEALTH HERITAGE","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",100,0,"#0000FFAF","#0000FFAF",6000
"11450","CRISCI ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",33.841218925421,61.0264635124298,"#570000AF","#3D0000AF",31175
"1149","GREENLEE PARTNERS","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",36.9018470633591,63.0981529366409,"#470000AF","#470000AF",50684.78
"11590","DEEM GUYS","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",0,100,"#FF0000AF","#FF0000AF",700
"11591","DEEP BLUE","Leadership PACs","Candidate Contributions","PACs operated by Democratic members of Congress or prominent national Democrats",100,0,"#0000FFAF","#0000FFAF",6450
"11631","DEMOCRACY FUND","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",6000
"11799","DUBLIN ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",42.8571428571429,42.8571428571429,"#290000AF","#000024AF",3500
"11816","DUQUESNE LIGHT CO","Electric Utilities","Energy & Natural Resources","Electric power utilities",45.4545454545455,54.5454545454545,"#1A0000AF","#1A0000AF",2750
"1183","HALLIBURTON CO","Oil & Gas","Energy & Natural Resources","Oilfield service, equipment & exploration",80,20,"#000099AF","#000099AF",5000
"11939","ENERGY TRANSFER PARTNERS","Oil & Gas","Energy & Natural Resources","Oilfield service, equipment & exploration",35.4838709677419,64.5161290322581,"#4D0000AF","#4D0000AF",15500
"11941882","CITIZENS FOR PROSPERITY IN AMERICA TODAY","Leadership PACs","Candidate Contributions","PACs operated by Republican members of Congress or prominent national Republicans",0,100,"#FF0000AF","#FF0000AF",10000
"11956032","GENON ENERGY","Electric Utilities","Energy & Natural Resources","Independent power generation & cogeneration",27.2727272727273,72.7272727272727,"#750000AF","#750000AF",5500
"11989","ERIE INDEMNITY CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",7.14285714285714,92.8571428571429,"#DB0000AF","#DB0000AF",14000
