"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10098","ARKANSAS BLUE CROSS BLUE SHIELD","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",7500
"10560","BRENT STEVENSON ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",75,25,"#00007FAF","#00007FAF",4200
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",750
"11571","D B H MANAGEMENT CONSULTANTS","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",47.1353156180252,52.8646843819748,"#0F0000AF","#0F0000AF",9458.11
"1164909","MARION BERRY FOR CONGRESS","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",2500
"1174","FRIEDKIN BUSINESS SERVICES / GULF STATE TOYOTA","Automotive","Transportation","Auto dealers, new & used",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",6000
"1233","HEWLETT PACKARD","Electronics Manufacturing & Services","Communications & Electronics","Electronics manufacturing & services",85.7142857142857,14.2857142857143,"#0000B3AF","#0000B3AF",7000
"12475","GLAZERS INC","Beer, Wine & Liquor","General Business","Liquor wholesalers",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",3000
"130","AMERICAN ELECTRIC POWER","Electric Utilities","Energy & Natural Resources","Electric power utilities",74.1935483870968,25.8064516129032,"#00007AAF","#00007AAF",7750
"13106","IMPACT MANAGEMENT GROUP","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",32.0512820512821,67.948717948718,"#5C0000AF","#5C0000AF",3900
"1338","INTERNATIONAL PAPER","Forestry & Forest Products","Agriculture","Paper & pulp mills and paper manufacturing",50,50,"#000000AF","#000000AF",1000
"145","AMERICAN INSURANCE ASSOCIATION","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",57.6923076923077,42.3076923076923,"#000024AF","#000024AF",1300
"1466","KRAFT FOODS","Food Processing & Sales","Agriculture","Food & kindred products manufacturing",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",9000
"14783","OPPORTUNITY PAC","Leadership PACs","Candidate Contributions","PACs operated by Democratic state politicians",100,0,"#0000FFAF","#0000FFAF",300
"16185","STEPHENS GROUP","Securities & Investment","Finance, Insurance & Real Estate","Securities, commodities & investment",57.7540106951872,42.2459893048128,"#000024AF","#000024AF",46750
"16262","GDF SUEZ ENERGY","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",100,0,"#0000FFAF","#0000FFAF",1500
"1669","MCDONALDS LOCAL OWNERS OPERATORS OF ARKANSAS","Food & Beverage","General Business","Restaurants & drinking establishments",62.962962962963,37.037037037037,"#00003DAF","#00003DAF",13500
"1692","MEDCO HEALTH SOLUTIONS","Retail Sales","General Business","Drug stores",72.2222222222222,27.7777777777778,"#000070AF","#000070AF",4500
"1702","MERCK & CO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",75,25,"#00007FAF","#00007FAF",2000
"17161","WILSON & ASSOCIATES","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",56.7567567567568,43.2432432432432,"#00001FAF","#00001FAF",18500
"1753","MOLINA HEALTHCARE","Health Services","Health","HMOs",100,0,"#0000FFAF","#0000FFAF",1000
"1780","MOUNTAIRE CORP","Poultry & Eggs","Agriculture","Poultry & eggs",0,100,"#FF0000AF","#FF0000AF",11000
"18070","ARKANSAS FEDERATION OF REPUBLICAN WOMEN","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",1750
"18584","ASSOCIATED BUILDERS & CONTRACTORS OF ARKANSAS","General Contractors","Construction","Builders associations",32.6086956521739,67.3913043478261,"#5C0000AF","#5C0000AF",2300
"18865","ARKANSAS HEALTH CARE ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",71.5686274509804,28.4313725490196,"#00006BAF","#00006BAF",102000
"19115","ARKANSAS AFSCME STATE COUNCIL 38","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",750
"19117","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES / AFSCME","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",12000
"1917","NUCOR CORP","Steel","Energy & Natural Resources","Steel manufacturing",64.2857142857143,35.7142857142857,"#000047AF","#000047AF",7000
"20129","ARKANSAS AFL-CIO","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",1500
"20199","ARKANSAS EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",87.5,12.5,"#0000BDAF","#0000BDAF",6400
"2034","PFIZER","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",78.5714285714286,21.4285714285714,"#00008FAF","#00008FAF",1400
"20347","SOUTHERN STATES POLICE BENEVOLENT ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",76.4857130479765,23.5142869520235,"#000085AF","#000085AF",3924.21
"2046","PHILIP MORRIS","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",40,60,"#330000AF","#330000AF",15000
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",87.9310344827586,12.0689655172414,"#0000BDAF","#0000BDAF",2900
"20843921","KASSL INC","Uncoded","Uncoded","Uncoded",25,75,"#800000AF","#800000AF",400
"20942","STEELWORKERS DISTRICT 12","General Trade Unions","Labor","Manufacturing unions",100,0,"#0000FFAF","#0000FFAF",2500
"2114","PRODUCERS RICE MILL","Crop Production & Basic Processing","Agriculture","Other commodities (including rice, peanuts, honey)",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1500
"2218","R J REYNOLDS TOBACCO CO","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",60.8695652173913,39.1304347826087,"#000033AF","#000033AF",11500
"2222","RICELAND FOODS","Crop Production & Basic Processing","Agriculture","Other commodities (including rice, peanuts, honey)",50,50,"#000000AF","#000000AF",8000
"2245877","MONROE, ARK","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1500
"2438","SOUTHWESTERN ENERGY CO","Oil & Gas","Energy & Natural Resources","Natural gas transmission & distribution",50.9090909090909,49.0909090909091,"#000000AF","#000000AF",13750
"244","ARVEST BANK","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",0,100,"#FF0000AF","#FF0000AF",1000
"24770453","ASH FLAT PROPERTIES LLC","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",1000
"25","ACXIOM CORP","Business Services","General Business","Business services",50,50,"#000000AF","#000000AF",4000
"2533","SWISHER INTERNATIONAL","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",50,50,"#000000AF","#000000AF",1000
"257","ASTRAZENECA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",82.1428571428571,17.8571428571429,"#0000A3AF","#0000A3AF",2800
"2584163","PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",65.2173913043478,34.7826086956522,"#00004DAF","#00004DAF",1150
"25881666","GLAZERS WHOLESALE DRUGS","Retail Sales","General Business","Drug stores",68.4210526315789,31.5789473684211,"#00005CAF","#00005CAF",9500
"259","AT&T","Telecom Services & Equipment","Communications & Electronics","Telecommunications",58.7301587301587,41.2698412698413,"#000029AF","#000029AF",15750
"26137782","AP-PAC","Uncoded","Uncoded","Uncoded",76.9230769230769,23.0769230769231,"#000085AF","#000085AF",3250
"2633","UNITED TRANSPORTATION UNION / UTU","Transportation Unions","Labor","Railroad unions",100,0,"#0000FFAF","#0000FFAF",2400
"26361676","R-G JOINT VENTURES LLC","Uncoded","Uncoded","Uncoded",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",3500
"2670","TYSON FOODS","Food Processing & Sales","Agriculture","Meat processing & products",42.8571428571429,57.1428571428571,"#290000AF","#290000AF",3500
"26739744","CARMAN INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",400
"2675","UNION PACIFIC RAILROAD","Railroads","Energy & Natural Resources","Railroads",66.1538461538461,33.8461538461538,"#000052AF","#000052AF",16250
"26811200","FULLER ENTERPRISES INC","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",500
"2741","VERIZON COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",45.8916201901533,54.1083798098467,"#1A0000AF","#1A0000AF",3704.38
"27675188","ARKANSAS PODIATRIC MEDICAL ASSOCIATION","Uncoded","Uncoded","Uncoded",42.8571428571429,57.1428571428571,"#290000AF","#290000AF",350
"2772","WAL-MART","Retail Sales","General Business","Department, variety & convenience stores",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",14000
"28136258","SEBASTIAN COUNTY REPUBLICAN COMMITTEE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",500
"28138627","ABC OF ARKANSAS INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1800
"28139582","SEBASTIAN CO REPUBLICAN COMMITTEE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2250
"28139855","ARK HOSPITAL ASSOCIATION","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",1000
"2859","WILKES & MCHUGH","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",1750
