"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"100247","SANTA CLARA COUNTY DEMOCRATIC CENTRAL CMTE OF CALIFORNIA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",260000
"10041","ANTHEM INC","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",24.5329000812348,75.4670999187652,"#850000AF","#850000AF",61550
"10047","APARTMENT ASSOCIATION OF CALIFORNIA SOUTHERN CITIES","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",71.8954248366013,28.1045751633987,"#00006BAF","#00006BAF",7650
"10063","APPLIED MATERIALS","Computer Equipment & Services","Communications & Electronics","Computer manufacture & services",36.2025316455696,63.7974683544304,"#470000AF","#470000AF",39500
"10107","ARTICHOKE JOES CASINO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",100,0,"#0000FFAF","#0000FFAF",9600
"10116","AMERICAN SHARE INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",50,50,"#000000AF","#000000AF",2000
"10128","ASSOCIATION FOR LOS ANGELES DEPUTY SHERIFFS","Public Sector Unions","Labor","Police & fire fighters unions and associations",43.5967302452316,56.4032697547684,"#240000AF","#240000AF",18350
"10129","AMERICAN ASSOCIATION OF PUBLISHERS","Printing & Publishing","Communications & Electronics","Book, newspaper & periodical publishing",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",9000
"10131","ASSOCIATION OF CALIFORNIA STATE SUPERVISORS","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",7200
"10137","ASSOCIATION OF ORANGE COUNTY DEPUTY SHERIFFS","Public Sector Unions","Labor","Police & fire fighters unions and associations",0,100,"#FF0000AF","#FF0000AF",4500
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",56.25,43.75,"#00001FAF","#00001FAF",8000
"10280","BAY MEADOWS LAND CO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",61.5494474106299,38.4505525893701,"#000038AF","#000038AF",13653.9
"10395","SAN DIEGO BIOTECHNOLOGY","Pharmaceuticals & Health Products","Health","Biotech products & research",38.7128889518406,61.2871110481594,"#3D0000AF","#3D0000AF",14684.98
"10450","BLUE SHIELD OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",39.1382405745063,60.8617594254937,"#380000AF","#380000AF",55700
"105938","SAN GABRIEL VALLEY DEMOCRATIC WOMENS CLUB","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",500
"10628","BRUTOCO ENGINEERING & CONSTRUCTION INC","Construction Services","Construction","Engineering, architecture & construction management services",0,100,"#FF0000AF","#FF0000AF",10900
"10670","BURRTEC WASTE INDUSTRIES","Waste Management","Energy & Natural Resources","Waste management",0,100,"#FF0000AF","#FF0000AF",16000
"10707","CALIFORNIA ACADEMY OF EYE PHYSICIANS & SURGEONS","Health Professionals","Health","Optometrists & ophthalmologists",58.3333333333333,41.6666666666667,"#000029AF","#000029AF",15600
"10708","CALIFORNIA ACADEMY OF FAMILY PHYSICIANS","Health Professionals","Health","Physicians",83.3333333333333,16.6666666666667,"#0000A8AF","#0000A8AF",6000
"10709","CALIFORNIA ACADEMY OF OPHTHALMOLOGY","Health Professionals","Health","Optometrists & ophthalmologists",50,50,"#000000AF","#000000AF",2000
"10710","CALIFORNIA ACADEMY OF PHYSICIAN ASSISTANTS","Health Professionals","Health","Other non-physician health practitioners",60,40,"#000033AF","#000033AF",5000
