"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10668028","(BLANK)","Uncoded","Uncoded","Uncoded",99.9918641126007,0.00813588739931839,"#0000FAAF","#0000FAAF",2212.42
"1076","GENERAL COMMUNICATION INC / GCI","Telecom Services & Equipment","Communications & Electronics","Telecommunications",15.3846153846154,84.6153846153846,"#B30000AF","#B30000AF",13000
"13789946","BISHOP, CLARK (CLICK)","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",200
"15869","ALASKA SENATE DEMOCRATIC CAMPAIGN CMTE","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",63754.44
"18599","ASSOCIATED GENERAL CONTRACTORS OF ALASKA","General Contractors","Construction","Builders associations",6.06060606060606,93.9393939393939,"#E00000AF","#E00000AF",16500
"18771","ALASKA STATE MEDICAL ASSOCIATION","Health Professionals","Health","Physicians",0,100,"#FF0000AF","#FF0000AF",3000
"18864","ALASKA STATE HOSPITAL & NURSING HOME ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",9.09090909090909,90.9090909090909,"#D10000AF","#D10000AF",5500
"1896","NORCAL MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",750
"19092","ALASKA CORRECTIONAL OFFICERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",50,50,"#000000AF","#000000AF",5000
"19149","ALASKA STATE EMPLOYEES ASSOCIATION LOCAL 52","Public Sector Unions","Labor","State & local government employee unions",83.0769230769231,13.8461538461538,"#0000A8AF","#0000B8AF",16250
"19187","ALASKA PUBLIC EMPLOYEES ASSOCATION","Public Sector Unions","Labor","State & local government employee unions",70,20,"#000066AF","#000099AF",20000
"19624","ELECTRICAL WORKERS LOCAL 1547","General Trade Unions","Labor","Electrical workers/IBEW",80.0995024875622,19.9004975124378,"#000099AF","#000099AF",20100
"19732","TEAMSTERS LOCAL 959","Transportation Unions","Labor","Teamsters unions",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",14000
"19900","OPERATING ENGINEERS LOCAL 302","General Trade Unions","Labor","Construction unions",47.3684210526316,47.3684210526316,"#0F0000AF","#00000AAF",19000
"19968","LABORERS LOCAL 341","General Trade Unions","Labor","Construction unions",68.4243763814335,31.5756236185665,"#00005CAF","#00005CAF",9501
"19969","ALASKA PUBLIC EMPLOYEES LOCAL 71","Public Sector Unions","Labor","State & local government employee unions",95.4545454545455,4.54545454545455,"#0000E5AF","#0000E5AF",11000
"20084","ALASKA LABORERS LOCAL 942","General Trade Unions","Labor","Construction unions",52.6315789473684,47.3684210526316,"#00000AAF","#00000AAF",9500
"20589","PLUMBERS & PIPEFITTERS LOCAL 375","General Trade Unions","Labor","Construction unions",30.7692307692308,69.2307692307692,"#660000AF","#660000AF",6500
"20746","CARPENTERS & JOINERS LOCAL 1281","General Trade Unions","Labor","Construction unions",86.6666666666667,13.3333333333333,"#0000B8AF","#0000B8AF",7500
"21044","ASSOCIATED BUILDERS & CONTRACTORS ALASKA CHAPTER","General Contractors","Construction","Builders associations",0,100,"#FF0000AF","#FF0000AF",3500
"27975879","ALASKA HOTEL & LODGING ASSOCIATION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1500
"3099","SOUTHEAST ALASKA PILOTS ASSOCIATION","Sea Transport","Transportation","Sea freight & passenger services",53.8461538461538,46.1538461538462,"#00000FAF","#00000FAF",3250
