"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10135","ASSOCIATION OF INDUSTRIAL & OFFICE PROPERTIES","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",0,100,"#FF0000AF","#FF0000AF",7000
"11115","CLARK COUNTY MEDICAL SOCIETY","Health Professionals","Health","Physicians",0,100,"#FF0000AF","#FF0000AF",2000
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",6700
"1194","HARRAHS","Gambling & Casinos","General Business","Casinos, racetracks & gambling",18.1818181818182,81.8181818181818,"#A30000AF","#A30000AF",11000
"1269570","INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES / IUPAT","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",12000
"13032","I R ASHLEMAN II LTD","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",16.6666666666667,83.3333333333333,"#AD0000AF","#AD0000AF",1500
"1336","INTERNATIONAL GAME TECHNOLOGY","Gambling & Casinos","General Business","Casinos, racetracks & gambling",30.2083333333333,69.7916666666667,"#660000AF","#660000AF",48000
"13432","KEYSTONE CORP","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",18500
"1357","J A TIBERTI CONSTRUCTION CO","General Contractors","Construction","Construction, unclassified",0,100,"#FF0000AF","#FF0000AF",6000
"14457","NEVADA ASSOCIATION OF INSURANCE & FINANCIAL ADVISORS","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",0,100,"#FF0000AF","#FF0000AF",1000
"145","AMERICAN INSURANCE ASSOCIATION","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",50,50,"#000000AF","#000000AF",3000
"1473","KUMMER KAEMPFER BONNER & RENSHAW","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",35.7142857142857,64.2857142857143,"#4D0000AF","#4D0000AF",7000
"1490","LAMAR CORPORATION","Business Services","General Business","Outdoor advertising services",32.258064516129,67.741935483871,"#5C0000AF","#5C0000AF",7750
"1540","LIBERTY MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",42.8571428571429,57.1428571428571,"#290000AF","#290000AF",1750
"15843","SEARCHLIGHT LEADERSHIP FUND","Leadership PACs","Candidate Contributions","PACs operated by Democratic members of Congress or prominent national Democrats",100,0,"#0000FFAF","#0000FFAF",8000
"16086","SOUTHWEST AMBULANCE","Health Services","Health","Health care services",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",750
"16673317","IMPAC","Business Associations","General Business","Chambers of commerce",0,100,"#FF0000AF","#FF0000AF",3000
"1715","MGM MIRAGE","Gambling & Casinos","General Business","Casinos, racetracks & gambling",10.1694915254237,89.8305084745763,"#CC0000AF","#CC0000AF",29500
"17294","LAS VEGAS METRO CHAMBER OF COMMERCE","Business Associations","General Business","Chambers of commerce",8.57142857142857,91.4285714285714,"#D60000AF","#D60000AF",35000
"1757","MONEYTREE","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",31.5789473684211,68.4210526315789,"#610000AF","#610000AF",4750
"18467","SENATE REPUBLICAN LEADERSHIP CONFERENCE OF NEVADA","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",65000
"1854","NATIONAL RIFLE ASSOCIATION","Gun Control","Ideology/Single Issue","Anti-gun control",0,100,"#FF0000AF","#FF0000AF",1000
"18609","ASSOCIATED GENERAL CONTRACTORS OF SOUTHERN NEVADA","General Contractors","Construction","Builders associations",25.8823529411765,74.1176470588235,"#800000AF","#800000AF",42500
"18664","NEVADA STATE CABLE TELECOMMUNICATIONS ASSOCIATION","Cable TV","Communications & Electronics","Satellite TV operators",0,100,"#FF0000AF","#FF0000AF",1250
"18714","SIERRA PACIFIC RESOURCES","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",11.7647058823529,88.2352941176471,"#C70000AF","#C70000AF",8500
"18795","NEVADA OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",42.8571428571429,57.1428571428571,"#290000AF","#290000AF",7000
"1887","NEWMONT MINING","Mining","Energy & Natural Resources","Metal mining & processing",45,55,"#1A0000AF","#1F0000AF",10000
"18890","NEVADA HEALTH CARE ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",36.3636363636364,63.6363636363636,"#470000AF","#470000AF",5500
"19017","AMERICAN BANKERS INSURANCE CO OF FLORIDA","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1500
"19018","AMERICAN NEVADA CO","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",24,76,"#850000AF","#850000AF",12500
"19175","STATE OF NEVADA EMPLOYEES ASSOCIATION","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",33500
"19658","ELECTRICAL WORKERS LOCAL 257","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",6050
"1974","PACIFICARE HEALTH SYSTEMS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",3000
"19874","OPERATING ENGINEERS LOCAL 12","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",29000
"19894","OPERATING ENGINEERS LOCAL 3","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",5500
"2007373","HOUSEHOLD","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",14.2857142857143,85.7142857142857,"#B80000AF","#B80000AF",12250
"20087","NEVADA & UTAH LABORERS DISTRICT COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",9250
"20154","NEVADA STATE AFL-CIO","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",10922.05
"20208","CLARK COUNTY EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",94.6428571428571,5.35714285714286,"#0000E0AF","#0000E0AF",56000
"20217","EDUCATION SUPPORT EMPLOYEES ASSOCIATION","Public Sector Unions","Labor","State & local government employee unions",80,20,"#000099AF","#000099AF",5000
"20250","NEVADA STATE EDUCATION ASSOCATION","Public Sector Unions","Labor","Teachers unions",96.4572156832921,3.54278431670791,"#0000EBAF","#0000EBAF",42339.58
"20391","NEVADA SERVICE EMPLOYEES LOCAL 1107","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",3141.62
"20497","SHEET METAL WORKERS LOCAL 88","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",750
"20513","CULINARY WORKERS LOCAL 226 & BARTENDERS LOCAL 165","General Trade Unions","Labor","Other unions",100,0,"#0000FFAF","#0000FFAF",800
"20539735","NEVADA DENTAL ASSOCIATION","Uncoded","Uncoded","Uncoded",9.375,90.625,"#D10000AF","#D10000AF",16000
"20602","PLUMBERS & PIPEFITTERS LOCAL 525","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",7000
"20698","AUTO WORKERS REGION 5","Transportation Unions","Labor","Automotive unions",100,0,"#0000FFAF","#0000FFAF",14500
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",25,75,"#800000AF","#800000AF",8000
"20844","SOUTHERN CALIFORNIA-NEVADA REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",96.0474308300395,3.95256916996047,"#0000EBAF","#0000EBAF",12650
"21110","SBC COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",9.09090909090909,90.9090909090909,"#D10000AF","#D10000AF",11000
"21140","BROTHERHOOD OF LOCOMOTIVE ENGINEERS & TRAINMEN / BLET","Transportation Unions","Labor","Railroad unions",100,0,"#0000FFAF","#0000FFAF",4900
"21160","TERRIBLE HERBST","Gambling & Casinos","General Business","Casinos, racetracks & gambling",40,60,"#330000AF","#330000AF",2500
"21445","ASSEMBLY DEMOCRATIC CAUCUS OF NEVADA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",17592.36
"2151","R & R PARTNERS","Business Services","General Business","Advertising & public relations services",7.69230769230769,92.3076923076923,"#DB0000AF","#DB0000AF",6500
"2250","ROGICH COMMUNICATIONS GROUP","Business Services","General Business","Advertising & public relations services",0,100,"#FF0000AF","#FF0000AF",1500
"23440075","VIDLER WATER CO","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1000
