"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"101","AMALGAMATED TRANSIT UNION UNIDENTIFIED","Transportation Unions","Labor","Transportation unions",100,0,"#0000FFAF","#0000FFAF",1900
"10775987","WA WINE","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",675
"10797125","HOD CARRIERS & GENERAL LABORERS 242","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",5500
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",53.6082474226804,46.3917525773196,"#00000FAF","#00000FAF",9700
"11288","COMMUNITY HEALTH NETWORK OF WASHINGTON","Health Services","Health","Outpatient health services (including drug & alcohol)",100,0,"#0000FFAF","#0000FFAF",800
"11402","COUNCIL OF METROPOLITAN POLICE & SHERIFFS","Public Sector Unions","Labor","Police & fire fighters unions and associations",75,25,"#00007FAF","#00007FAF",3200
"1146","GREEN DIAMOND RESOURCE CO","Forestry & Forest Products","Agriculture","Timber companies, sawmills, & others engaged in cutting down trees",28.5714285714286,71.4285714285714,"#700000AF","#700000AF",5600
"11511","DAIICHI SANKYO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",16.6666666666667,83.3333333333333,"#AD0000AF","#AD0000AF",1200
"1152897","JAY ROBERT INSLEE CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",4000
"1210","HENNINGSON DURHAM & RICHARDSON / HDR","Construction Services","Construction","Engineering, architecture & construction management services",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",450
"12473","GLACIER NORTHWEST","Building Materials & Equipment","Construction","Stone, clay, glass & concrete products",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",6300
"1267","HORIZON WIND ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",800
"1269570","INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES / IUPAT","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2900
"127","AMERICAN COUNCIL OF LIFE INSURERS","Insurance","Finance, Insurance & Real Estate","Life insurance",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",2400
"12886","HOLLAND AMERICA CRUISE LINE","Sea Transport","Transportation","Cruise ships & lines",60.6425702811245,39.3574297188755,"#000033AF","#000033AF",24900
"13035","IBERDROLA RENEWABLES","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",2400
"13168","INTELIUS","Computer Equipment & Services","Communications & Electronics","Online computer services",100,0,"#0000FFAF","#0000FFAF",1500
"13174","INTERNATIONAL COUNCIL OF SHOPPING CENTERS","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",28.5714285714286,71.4285714285714,"#700000AF","#700000AF",3500
"13400","KEMPER HOLDINGS","Investment Holding Companies","Finance, Insurance & Real Estate","Investment Holding Companies",0,100,"#FF0000AF","#FF0000AF",8000
"13631","LEAGUE OF EDUCATION VOTERS","Public Education Policy","Ideology/Single Issue","Public School Advocates",100,0,"#0000FFAF","#0000FFAF",13387.12
"1381700","SPRINKLER FITTERS & APPRENTICES LOCAL 699","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2250
"13910","WASHINGTON MANUFACTURED HOUSING ASSOCIATION","Home Builders","Construction","Mobile home construction",80.6122448979592,19.3877551020408,"#000099AF","#000099AF",4900
"14","ABBOTT LABORATORIES","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",26.4900662251656,73.5099337748344,"#7A0000AF","#7A0000AF",11325
