"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"1","1-800 CONTACTS","Health Services","Health","Optical services (glasses & contact lenses)",22.2222222222222,77.7777777777778,"#8F0000AF","#8F0000AF",900
"10041","ANTHEM INC","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",21.6216216216216,78.3783783783784,"#940000AF","#940000AF",3700
"10076","ARCELORMITTAL","Steel","Energy & Natural Resources","Steel manufacturing",31.5789473684211,68.4210526315789,"#610000AF","#610000AF",950
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",0,100,"#FF0000AF","#FF0000AF",1000
"1084","GENERAL ELECTRIC","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",0,100,"#FF0000AF","#FF0000AF",2400
"11031032","PLUMBERS & STEAMFITTERS LOCAL 157","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",1000
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",5700
"11289","COMMUNITY HEALTH NETWORK","Hospitals & Nursing Homes","Health","Health care institutions",20,80,"#990000AF","#9E0000AF",1250
"11410","COVANTA ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",27.8481012658228,72.1518987341772,"#750000AF","#750000AF",3950
"11519","DALTON CORP","Steel","Energy & Natural Resources","Steel manufacturing",0,100,"#FF0000AF","#FF0000AF",800
"11879","EDUCATION NETWORKS OF AMERICA","Computer Equipment & Services","Communications & Electronics","Data processing & computer services",25,75,"#800000AF","#800000AF",2000
"11914","EMBARQ CORP","Telecom Services & Equipment","Communications & Electronics","Telecommunications",26.6666666666667,73.3333333333333,"#7A0000AF","#7A0000AF",3000
"1268367","CLIENT BUSINESS SERVICES","Electronics Manufacturing & Services","Communications & Electronics","Electronics manufacturing & services",0,100,"#FF0000AF","#FF0000AF",800
"127","AMERICAN COUNCIL OF LIFE INSURERS","Insurance","Finance, Insurance & Real Estate","Life insurance",25,75,"#800000AF","#800000AF",2800
"12921","HOOSIERS FOR ECONOMIC GROWTH","Public Education Policy","Ideology/Single Issue","School Choice Advocates",0,100,"#FF0000AF","#FF0000AF",12000
"12922","HOOSIERS FOR INDIANA","Public Education Policy","Ideology/Single Issue","School Choice Advocates",13.0434782608696,86.9565217391304,"#BD0000AF","#BD0000AF",2300
"130","AMERICAN ELECTRIC POWER","Electric Utilities","Energy & Natural Resources","Electric power utilities",9.1849935316947,90.8150064683053,"#D10000AF","#D10000AF",38650
"13065","ILLINOIS CASUALTY CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",2000
"1309","INDIANAPOLIS COLTS","Recreation & Live Entertainment","General Business","Professional sports, arenas & related equipment and services",51.219512195122,48.780487804878,"#000005AF","#000005AF",4100
"13123","INDIANA ACADEMY OF OPHTHALMOLOGY","Health Professionals","Health","Optometrists & ophthalmologists",18.3673469387755,81.6326530612245,"#A30000AF","#A30000AF",4900
"13124","INDIANA AMUSEMENT & MUSIC OPERATORS ASSOCIATION","Recreation & Live Entertainment","General Business","Recreation & entertainment",10.6598984771574,89.3401015228426,"#CC0000AF","#CC0000AF",9850
"13125","INDIANA ASSOCIATION OF HEALTH PROVIDERS","Health Services","Health","HMOs",14.6341463414634,85.3658536585366,"#B80000AF","#B80000AF",2050
"13126","INDIANA ASSOCIATION OF REHABILITATION FACILITIES","Health Professionals","Health","Other physician specialists",13.1578947368421,86.8421052631579,"#BD0000AF","#BD0000AF",3800
"13127","INDIANA BUILDERS ASSOCIATION","Home Builders","Construction","Residential construction",13.0884041331803,86.9115958668198,"#BD0000AF","#BD0000AF",43550
"13130","INDIANA FAMILY WINERIES","Beer, Wine & Liquor","General Business","Wine & distilled spirits manufacturing",20.9302325581395,79.0697674418605,"#990000AF","#990000AF",10750
"13131","INDIANA HARDWOOD LUMBERMENS ASSOCIATION","Building Materials & Equipment","Construction","Lumber and wood products & lumber yards",40,60,"#330000AF","#330000AF",1000
"13133","INDIANA LAND TITLE ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Title insurance & title abstract offices",5.66037735849057,94.3396226415094,"#E60000AF","#E60000AF",13250
"13136","INDIANA APARTMENT ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",0,100,"#FF0000AF","#FF0000AF",3000
