"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10444","BLUE CROSS BLUE SHIELD OF TENNESSEE","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",57.9710144927536,42.0289855072464,"#000024AF","#000024AF",6900
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",72.8571428571428,27.1428571428571,"#000070AF","#000070AF",3500
"1338","INTERNATIONAL PAPER","Forestry & Forest Products","Agriculture","Paper & pulp mills and paper manufacturing",100,0,"#0000FFAF","#0000FFAF",750
"13565","LAND TITLE PAC OF TENNESSEE","Real Estate","Finance, Insurance & Real Estate","Title insurance & title abstract offices",52.9411764705882,47.0588235294118,"#00000AAF","#00000AAF",1700
"1396","JOHN DEERE & CO","Agricultural Services & Products","Agriculture","Farm machinery & equipment",46.1538461538462,53.8461538461538,"#140000AF","#140000AF",1300
"145","AMERICAN INSURANCE ASSOCIATION","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",50,50,"#000000AF","#000000AF",1500
"1470","KROGER CO","Food Processing & Sales","Agriculture","Food stores",100,0,"#0000FFAF","#0000FFAF",750
"1543","LIFEPOINT HOSPITALS","Hospitals & Nursing Homes","Health","Hospitals",100,0,"#0000FFAF","#0000FFAF",1000
"15873","SENATE DEMOCRATIC CAUCUS OF TENNESSEE","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",146299
"15885","SENATE REPUBLICAN CAUCUS OF TENNESSEE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",38500
"1625","MARATHON OIL","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",30.7692307692308,69.2307692307692,"#660000AF","#660000AF",1300
"16404","TENNESSEE FIRST","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",53.448275862069,46.551724137931,"#00000FAF","#00000FAF",14500
"16412","TENNESSEE RADIOLOGICAL ASSOCIATION","Health Professionals","Health","Other physician specialists",50.1650165016502,49.8349834983498,"#000000AF","#000000AF",15150
"16415","TENNESSEE VOLUNTEER PAC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",6000
"17318","TENNESSEE CHAMBER OF COMMERCE & INDUSTRY","Business Associations","General Business","Chambers of commerce",25,75,"#800000AF","#800000AF",2000
"1734","MILLER & MARTIN","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",52.1739130434783,47.8260869565217,"#00000AAF","#00000AAF",5750
"1844","NATIONAL HEALTHCARE CORP","Hospitals & Nursing Homes","Health","Nursing homes",36.0824742268041,63.9175257731959,"#470000AF","#470000AF",48500
"18506","TENNESSEE FEDERATION OF DEMOCRATIC WOMEN","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",2000
"1854","NATIONAL RIFLE ASSOCIATION","Gun Control","Ideology/Single Issue","Anti-gun control",36.3636363636364,63.6363636363636,"#470000AF","#470000AF",5500
"18579","AMERICAN INSTITUTE OF ARCHITECTS TENNESSEE","Construction Services","Construction","Architectural services",100,0,"#0000FFAF","#0000FFAF",2000
"18582","ASSOCIATED BUILDERS & CONTRACTORS MID TENNESSEE CHAPTER","General Contractors","Construction","Builders associations",36.3636363636364,63.6363636363636,"#470000AF","#470000AF",2750
"18617","ASSOCIATED GENERAL CONTRACTORS OF TENNESSEE","General Contractors","Construction","Builders associations",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1500
"18805","TENNESSEE OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",70.2479338842975,29.7520661157025,"#000066AF","#000066AF",12100
"18949","TENNESSEE CHAPTER NATIONAL ASSOCIATION OF SOCIAL WORKERS","Welfare/Social Work","Government Agencies/Education/Other","Welfare & social work",100,0,"#0000FFAF","#0000FFAF",2000
"1898","MISSISSIPPI RAILROAD ASSOCIATION NORFOLK SOUTHERN","Railroads","Energy & Natural Resources","Railroads",0,100,"#FF0000AF","#FF0000AF",1500
"19048","TENNESSEE ASSOCIATION OF INSURANCE & FINANCIAL ADVISORS","Insurance","Finance, Insurance & Real Estate","Life insurance",70.8333333333333,29.1666666666667,"#000066AF","#000066AF",6000
"19065","TENNESSEE MORTGAGE BANKERS ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Mortgage bankers & brokers",72.7272727272727,27.2727272727273,"#000070AF","#000070AF",550
"19069","PROFESSIONAL INSURANCE AGENTS OF TENNESSEE","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",0,100,"#FF0000AF","#FF0000AF",1250
"19390","IRONWORKERS LOCAL 167","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",1500
"19412","IRONWORKERS LOCAL 492","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",4000
"19536","TENNESSEE PROFESSIONAL FIRE FIGHTERS","Public Sector Unions","Labor","Police & fire fighters unions and associations",49.0196078431373,50.9803921568627,"#050000AF","#050000AF",2550
"20003","LABORERS DISTRICT COUNCIL OF TENNESSEE","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2750
"20170","TENNESSEE LABOR COUNCIL AFL-CIO","General Trade Unions","Labor","Labor unions",96.1715160796325,3.82848392036753,"#0000EBAF","#0000EBAF",13060
"20238","MEMPHIS EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",1250
"20265","TENNESSEE EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",73.4708427981629,26.5291572018371,"#000075AF","#000075AF",60311
