"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10041","ANTHEM INC","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",56.4885496183206,43.5114503816794,"#00001FAF","#00001FAF",72050
"10047","APARTMENT ASSOCIATION OF CALIFORNIA SOUTHERN CITIES","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",100,0,"#0000FFAF","#0000FFAF",2800
"10063","APPLIED MATERIALS","Computer Equipment & Services","Communications & Electronics","Computer manufacture & services",80.6839372079374,19.3160627920626,"#000099AF","#000099AF",40380.9
"10080","ARCHEON INTERNATIONAL GROUP","Construction Services","Construction","Architectural services",100,0,"#0000FFAF","#0000FFAF",7850
"10104","ARNS LAW FIRM","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",7100
"10107","ARTICHOKE JOES CASINO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",77.9411764705882,22.0588235294118,"#00008AAF","#00008AAF",6800
"10128","ASSOCIATION FOR LOS ANGELES DEPUTY SHERIFFS","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",8500
"10129","AMERICAN ASSOCIATION OF PUBLISHERS","Printing & Publishing","Communications & Electronics","Book, newspaper & periodical publishing",27.7777777777778,72.2222222222222,"#750000AF","#750000AF",9000
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",8650
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",93.3333333333333,6.66666666666667,"#0000DBAF","#0000DBAF",3750
"10280","BAY MEADOWS LAND CO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",75.3527635713846,24.6472364286154,"#00007FAF","#00007FAF",32458
"10358","BERRY PETROLEUM","Oil & Gas","Energy & Natural Resources","Oil & gas",13.5135135135135,86.4864864864865,"#BD0000AF","#BD0000AF",3700
"10395","SAN DIEGO BIOTECHNOLOGY","Uncoded","Uncoded","Uncoded",64.5161290322581,35.4838709677419,"#000047AF","#000047AF",15500
"10450","BLUE SHIELD OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",79.4503560276684,20.5496439723316,"#000094AF","#000094AF",49149.27
"105431","HOMAMPOUR LAW FIRM","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",100,0,"#0000FFAF","#0000FFAF",1000
"10670","BURRTEC WASTE INDUSTRIES","Waste Management","Energy & Natural Resources","Waste management",100,0,"#0000FFAF","#0000FFAF",2000
"10713","CALIFORNIA ALARM ASSOCIATION","Business Services","General Business","Security services",81.8181818181818,18.1818181818182,"#00009EAF","#00009EAF",11000
"10716","CALIFORNIANS ALLIED FOR PATIENT PROTECTION","Health & Welfare Policy","Ideology/Single Issue","Health & welfare policy",50,50,"#000000AF","#000000AF",2000
"10717","CALIFORNIA AMBULANCE ASSOCIATION","Health Services","Health","Health care services",24.7678018575851,75.2321981424149,"#850000AF","#850000AF",16150
"10721","CALIFORNIA ASSISTED LIVING ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",48.9704407339666,51.0295592660334,"#0A0000AF","#0A0000AF",16949
"10722","CALIFORNIA ASSOCIATION FOR HEALTH SERVICES AT HOME","Health Services","Health","Home care services",40,60,"#330000AF","#330000AF",5000
"10723","CALIFORNIA ASSOCIATION OF NURSE PRACTITIONERS","Health Professionals","Health","Nurses",95.8368026644463,4.16319733555371,"#0000E5AF","#0000E5AF",12010
"10724","CALIFORNIA ASSOCIATION FOR THE GIFTED","Education","Government Agencies/Education/Other","Education",89.4736842105263,10.5263157894737,"#0000C7AF","#0000C7AF",950
"10725","CALIFORNIA ASSOCIATION OF COLLECTORS","Miscellaneous Finance","Finance, Insurance & Real Estate","Credit reporting services & collection agencies",54.7368421052632,45.2631578947368,"#000014AF","#000014AF",23750
"10727","CALIFORNIA ASSOCIATION OF HEALTH PLANS","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",33.2163606704084,66.7836393295916,"#570000AF","#570000AF",19867.89
"10728","CALIFORNIA ASSOCIATION OF INDUSTRIAL BANKS","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",84.6153846153846,15.3846153846154,"#0000ADAF","#0000ADAF",6500
"10730","CALIFORNIA ASSOCIATION OF MORTGAGE BROKERS","Real Estate","Finance, Insurance & Real Estate","Mortgage bankers & brokers",69.2913385826772,30.7086614173228,"#000061AF","#000061AF",50800
"10731","CALIFORNIA ASSOCIATION OF ORAL & MAXILLOFACIAL SURGEONS","Health Professionals","Health","Dentists",60,40,"#000033AF","#000033AF",10000
"10733","CALIFORNIA ASSOCIATION OF PHYSICIAN GROUPS","Health Professionals","Health","Health professionals",63.8030888030888,36.1969111969112,"#000042AF","#000042AF",51800
"10734","CALIFORNIA ASSOCIATION OF PROFESSIONAL LIABILITY INSURERS","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",47.5771344291933,52.4228655708067,"#0F0000AF","#0F0000AF",2101.85
"10735","CALIFORNIA ASSOCIATION OF SCHOOL PSYCHOLOGISTS","Health Professionals","Health","Psychiatrists & psychologists",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",3000
"10736","CALIFORNIA ASSOCIATION OF SHEET METAL & AIR CONDITIONER CONTRACTORS","Special Trade Contractors","Construction","Plumbing, heating & air conditioning",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",4500
"10737","CALIFORNIA ASSOCIATION OF WINEGRAPE GROWERS","Beer, Wine & Liquor","General Business","Wine & distilled spirits manufacturing",21.8068535825545,78.1931464174455,"#940000AF","#940000AF",16050
"10743","CALIFORNIA CATTLEMENS ASSOCIATION","Livestock","Agriculture","Livestock",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",7000
"10749","CALIFORNIA CORRECTIONAL SUPERVISORS ORGANIZATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",58.8235294117647,41.1764705882353,"#000029AF","#000029AF",4250
"10751","CALIFORNIA COMPENSATION DEFENSE ATTORNEYS ASSOCIATION","Civil Servants/Public Officials","Government Agencies/Education/Other","Courts & justice system",63.3699633699634,36.6300366300366,"#000042AF","#000042AF",27300
"10753","CALIFORNIA DENTAL HYGIENISTS ASSOCIATION","Health Professionals","Health","Dentists",90.356394129979,9.64360587002096,"#0000CCAF","#0000CCAF",23850
"10754","CALIFORNIA DERMATOLOGY SOCIETY","Health Professionals","Health","Other physician specialists",64.5505334872022,35.4494665127978,"#000047AF","#000047AF",9167.98
"10761","CALIFORNIA GRAIN & FEED ASSOCIATION","Agricultural Services & Products","Agriculture","Animal feed & health products",46.6886961856184,53.3113038143816,"#140000AF","#140000AF",17670.23
"10762","CALIFORNIA HOTEL & LODGING ASSOCIATION","Lodging & Tourism","General Business","Hotels & motels",87.9518072289157,12.0481927710843,"#0000BDAF","#0000BDAF",8300
"10763","CALIFORNIA INDEPENDENT GROCERS & CONVENIENCE STORES ASSOCIATION","Food Processing & Sales","Agriculture","Food stores",100,0,"#0000FFAF","#0000FFAF",5000
"10764","CALIFORNIA INDEPENDENT OIL MARKETERS ASSOCIATION","Oil & Gas","Energy & Natural Resources","Gasoline service stations",54.3824701195219,45.6175298804781,"#000014AF","#000014AF",25100
"10765","CALIFORNIA INDEPENDENT PETROLEUM ASSOCIATION","Oil & Gas","Energy & Natural Resources","Petroleum refining & marketing",39.0723270440252,60.9276729559748,"#380000AF","#380000AF",25440
