"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10019","ANESTHESIA ASSOCIATES OF KANSAS CITY","Health Professionals","Health","Other physician specialists",61.5384615384615,38.4615384615385,"#000038AF","#000038AF",3250
"10149","ASTELLAS PHARMA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",5000
"10245740","MISSOURI FEDERATION OF TEACHERS","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",700
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",15.9332321699545,84.0667678300455,"#B30000AF","#B30000AF",32950
"10408","BJC HEALTH SYSTEM","Hospitals & Nursing Homes","Health","Health care institutions",21.7391304347826,78.2608695652174,"#940000AF","#940000AF",10350
"1041","FRED WEBER INC","General Contractors","Construction","Public works, industrial & commercial construction",0,100,"#FF0000AF","#FF0000AF",9000
"10435","BLUE CROSS BLUE SHEILD","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",9.89010989010989,90.1098901098901,"#D10000AF","#D10000AF",22750
"10668","BURNS & MCDONNELL","Construction Services","Construction","Engineering, architecture & construction management services",36.3247863247863,63.6752136752137,"#470000AF","#470000AF",46800
"10744198","CPA","Uncoded","Uncoded","Uncoded",83.3333333333333,16.6666666666667,"#0000A8AF","#0000A8AF",600
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",0,100,"#FF0000AF","#FF0000AF",2000
"10896","CAREER EDUCATION CORP","Education","Government Agencies/Education/Other","Schools & colleges",0,100,"#FF0000AF","#FF0000AF",1500
"116","AMERICAN CHEMISTRY COUNCIL","Chemical & Related Manufacturing","General Business","Chemicals",26.9230769230769,73.0769230769231,"#7A0000AF","#7A0000AF",2600
"11740","DOLLAR BURNS & BECKER","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",45.4545454545455,54.5454545454545,"#1A0000AF","#1A0000AF",5500
"11954134","ADVANTAGE METALS RECYCLING","Miscellaneous Manufacturing & Distributing","General Business","Recycling of metal, paper, plastics, etc.",20,80,"#990000AF","#9E0000AF",2500
"12112","FIRST COMMUNITY BANK","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",0,100,"#FF0000AF","#FF0000AF",6000
"12252249","CMTE TO ELECT TOM VILLA","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",500
"12262015","ENVIRONMENTAL FEDERATION OF MISSOURI","Pro-Environmental Policy","Ideology/Single Issue","Environmental policy",14.2857142857143,85.7142857142857,"#B80000AF","#B80000AF",3500
"12262750","PROFESSIONAL FIRE FIGHTERS OF NORTHWEST ST LOUIS COUNTY","Public Sector Unions","Labor","Police & fire fighters unions and associations",32.258064516129,67.741935483871,"#5C0000AF","#5C0000AF",1550
"12263418","MANDEL & MANDEL LLP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",650
"12289604","HOME BUILDERS ASSOCIATION OF MISSOURI","Home Builders","Construction","Residential construction",0,100,"#FF0000AF","#FF0000AF",650
"12382","GAS WORKERS LOCAL 5-6","General Trade Unions","Labor","Construction unions",82.8767123287671,17.1232876712329,"#0000A3AF","#0000A3AF",2920
"1252","HNTB CORP","Construction Services","Construction","Engineering, architecture & construction management services",0,100,"#FF0000AF","#FF0000AF",3000
