"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10935716","OCU","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"10944306","LEVY, HARRISON","Real Estate","Finance, Insurance & Real Estate","Real estate agents & managers",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1200
"10971","CENTER FOR LEGISLATIVE EXCELLENCE","Health & Welfare Policy","Ideology/Single Issue","Health & welfare policy",88.6792452830189,11.3207547169811,"#0000C2AF","#0000C2AF",26500
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",90.7692307692308,9.23076923076923,"#0000CCAF","#0000CCAF",3250
"130","AMERICAN ELECTRIC POWER","Electric Utilities","Energy & Natural Resources","Electric power utilities",92.5,7.5,"#0000D6AF","#0000D6AF",10000
"1457","KOCH INDUSTRIES","Chemical & Related Manufacturing","General Business","Chemicals",54.5454545454545,45.4545454545455,"#000014AF","#000014AF",5500
"14720","OKLAHOMA ACADEMY OF PHYSICIAN ASSISTANTS","Health Professionals","Health","Other non-physician health practitioners",94.7368421052632,5.26315789473684,"#0000E0AF","#0000E0AF",4750
"14726","OKLAHOMA CONSERVATIVE PAC","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",2000
"14727","OKLAHOMA CONSUMER FINANCE ASSOCIATION","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",59.0909090909091,40.9090909090909,"#00002EAF","#00002EAF",2200
"14734","OKLAHOMA PETROLEUM MARKETERS ASSOCIATION","Oil & Gas","Energy & Natural Resources","Petroleum refining & marketing",77.9411764705882,22.0588235294118,"#00008AAF","#00008AAF",3400
"14737","OKLAHOMA RESTAURANT ASSOCIATION","Food & Beverage","General Business","Restaurants & drinking establishments",81.25,18.75,"#00009EAF","#00009EAF",4000
"14739","OKLAHOMA STATE HOME BUILDERS ASSOCIATION","Home Builders","Construction","Residential construction",61.7021276595745,38.2978723404255,"#000038AF","#000038AF",2350
