"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10736404","PLUMBERS & STEAMFITTERS LOCAL 33","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",5500
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",82.1428571428571,17.8571428571429,"#0000A3AF","#0000A3AF",1400
"11031082","PLUMBERS & PIPEFITTERS LOCAL 25","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",10250
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",58.3333333333333,41.6666666666667,"#000029AF","#000029AF",2400
"12497","GOLDEN GRAIN ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",65.0887573964497,34.9112426035503,"#00004DAF","#00004DAF",8450
"12511073","THE HALE GROUP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",150
"12585545","RENEWABLE ENERGY GROUP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1000
"1287","HY-VEE INC","Food Processing & Sales","Agriculture","Food stores",28.7846481876333,71.2153518123667,"#700000AF","#700000AF",23450
"13","A BROTHERHOOD AIMED TOWARD EDUCATION","Miscellaneous Transport","Transportation","Motorcycles, snowmobiles & other motorized vehicles",46.1538461538462,53.8461538461538,"#140000AF","#140000AF",7800
"13188","IOWA CORN GROWERS ASSOCIATION","Crop Production & Basic Processing","Agriculture","Wheat, corn, soybeans & cash grain",68.5714285714286,31.4285714285714,"#00005CAF","#00005CAF",17500
"13194","IOWA RESTAURANT ASSOCIATION","Food & Beverage","General Business","Restaurants & drinking establishments",0,100,"#FF0000AF","#FF0000AF",900
"13197","IOWANS FOR A SKILLED WORKFORCE","Education","Government Agencies/Education/Other","Technical, business & vocational schools and services",60.8695652173913,39.1304347826087,"#000033AF","#000033AF",5750
"13198","IOWANS FOR TAX RELIEF","Tax Issues","Ideology/Single Issue","Fiscal & tax policy",0,100,"#FF0000AF","#FF0000AF",16500
"13210","ITC HOLDINGS CORP","Electric Utilities","Energy & Natural Resources","Electric power utilities",51.6949152542373,48.3050847457627,"#000005AF","#000005AF",5900
"13468591","IOWA PROFESSIONAL FIRE FIGHTERS","Public Sector Unions","Labor","Police & fire fighters unions and associations",54.5454545454545,45.4545454545455,"#000014AF","#000014AF",1100
"13857","MAGELLAN HEALTH SERVICES","Health Services","Health","Mental health services",54.7945205479452,45.2054794520548,"#000014AF","#000014AF",3650
"1396","JOHN DEERE & CO","Agricultural Services & Products","Agriculture","Farm machinery & equipment",21.9387755102041,78.0612244897959,"#940000AF","#940000AF",19600
"1457","KOCH INDUSTRIES","Chemical & Related Manufacturing","General Business","Chemicals",0,100,"#FF0000AF","#FF0000AF",4000
"1466","KRAFT FOODS","Food Processing & Sales","Agriculture","Food & kindred products manufacturing",100,0,"#0000FFAF","#0000FFAF",1000
"14989","PENINSULA GAMING","Gambling & Casinos","General Business","Casinos, racetracks & gambling",42.8571428571429,57.1428571428571,"#290000AF","#290000AF",5250
"1540","LIBERTY MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",3500
"16144035","IIC PAC","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",87.3015873015873,12.6984126984127,"#0000BDAF","#0000BDAF",6300
"16144168","IOWA ACADEMY OF FAMILY PHYSICIANS","Health Professionals","Health","Physicians",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",2250
"16541944","OUTCOMES MTM","Health Services","Health","HMOs",100,0,"#0000FFAF","#0000FFAF",1500
"16604221","TRUCKSTOPS OF IOWA","Oil & Gas","Energy & Natural Resources","Gasoline service stations",40,60,"#330000AF","#330000AF",3750
"17010179","O SAY CAN YOU SEE","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",100,0,"#0000FFAF","#0000FFAF",3000
"1702","MERCK & CO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",37.5,62.5,"#420000AF","#420000AF",4000
"17052","WELLMARK BLUE CROSS BLUE SHIELD OF IOWA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",27.2727272727273,72.7272727272727,"#750000AF","#750000AF",13750
"1725","MICROSOFT","Computer Equipment & Services","Communications & Electronics","Computer software",50,50,"#000000AF","#000000AF",1000
"17360387","QUAD COUNTY CORN PROCESSORS COOPERATIVE","Uncoded","Uncoded","Uncoded",42.4242424242424,57.5757575757576,"#290000AF","#290000AF",1650
"1758","MONSANTO","Agricultural Services & Products","Agriculture","Agricultural services & related industries",30,70,"#660000AF","#660000AF",5000
"1854","NATIONAL RIFLE ASSOCIATION","Gun Control","Ideology/Single Issue","Anti-gun control",0,100,"#FF0000AF","#FF0000AF",6500
"18588","ASSOCIATED BUILDERS & CONTRACTORS OF IOWA","General Contractors","Construction","Builders associations",0,100,"#FF0000AF","#FF0000AF",20500
"18606","ASSOCIATED GENERAL CONTRACTORS OF IOWA","General Contractors","Construction","Builders associations",73.7931034482759,26.2068965517241,"#000075AF","#000075AF",72500
"1864","NATIONWIDE MUTUAL INSURANCE CO","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",40.4761904761905,59.5238095238095,"#330000AF","#330000AF",21000
"18785","IOWA OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",3500
"18786","IOWA OSTEOPATHIC ASSOCIATION","Health Professionals","Health","Physicians",100,0,"#0000FFAF","#0000FFAF",900
"18876","IOWA HEALTH CARE ASSOCIATION / IOWA CENTER FOR ASSISTED LIVING","Hospitals & Nursing Homes","Health","Nursing homes",55.7275541795666,44.2724458204334,"#00001AAF","#00001AAF",32300
"18989","IOWA TURKEY FEDERATION","Poultry & Eggs","Agriculture","Poultry & eggs",36.3636363636364,63.6363636363636,"#470000AF","#470000AF",5500
"19129","AFSCME IOWA COUNCIL 61","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",45660.8
"19317","COMMUNICATIONS WORKERS LOCAL 7102","General Trade Unions","Labor","Communications & hi-tech unions",100,0,"#0000FFAF","#0000FFAF",1750
"19318","COMMUNICATIONS WORKERS LOCAL 7110","General Trade Unions","Labor","Communications & hi-tech unions",100,0,"#0000FFAF","#0000FFAF",700
"19324","COMMUNICATIONS WORKERS COUNCIL OF IOWA","General Trade Unions","Labor","Communications & hi-tech unions",100,0,"#0000FFAF","#0000FFAF",2950
"19619","ELECTRICAL WORKERS LOCAL 145","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",3000
"19655","ELECTRICAL WORKERS LOCAL 347","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",3500
"19887","OPERATING ENGINEERS LOCAL 150","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",1800
"19893","OPERATING ENGINEERS LOCAL 234","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",38000
"19929587","TRI-CITY BUILDING TRADES","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",850
"19984","GREAT PLAINS LABORERS DISTRICT COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",21750
"20027","LABORERS LOCAL 177","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2000
"20041","LABORERS LOCAL 309","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",11500
"20139","HAWKEYE LABOR COUNCIL","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",500
"20226","IOWA STATE EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",100,0,"#0000FFAF","#0000FFAF",5570
"2034","PFIZER","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",61.1111111111111,38.8888888888889,"#000038AF","#000038AF",4500
"20708","IOWA STATE AUTO WORKERS","Transportation Unions","Labor","Automotive unions",100,0,"#0000FFAF","#0000FFAF",12000
"20830","NORTH CENTRAL STATES REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",4500
