"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"1","1-800 CONTACTS","Health Services","Health","Optical services (glasses & contact lenses)",63.6363636363636,36.3636363636364,"#000042AF","#000042AF",11000
"1017","FIDELITY INVESTMENTS","Securities & Investment","Finance, Insurance & Real Estate","Securities, commodities & investment",69.2307692307692,30.7692307692308,"#000061AF","#000061AF",6500
"1059685","UTAH STATE LEGISLATIVE BOARD UNITED TRANSPORTATION UNION","Transportation Unions","Labor","Railroad unions",100,0,"#0000FFAF","#0000FFAF",1100
"10991","CENTRAL UTAH CLINIC","Hospitals & Nursing Homes","Health","Health care institutions",52.1739130434783,47.8260869565217,"#00000AAF","#00000AAF",11500
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",52.5,47.5,"#00000AAF","#00000AAF",2000
"131","AMERICAN EXPRESS","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",600
"14","ABBOTT LABORATORIES","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",53.8461538461538,46.1538461538462,"#00000FAF","#00000FAF",650
"14851","OVERSTOCK.COM","Computer Equipment & Services","Communications & Electronics","Online computer services",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",7000
"15861","SELECT HEALTH","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",29.0322580645161,70.9677419354839,"#6B0000AF","#6B0000AF",15500
"16040","SORENSON DEVELOPMENT INC","Pharmaceuticals & Health Products","Health","Medical supplies manufacturing & sales",71.4285714285714,28.5714285714286,"#00006BAF","#00006BAF",3500
"16141","STAKER PARSON COMPANIES","Building Materials & Equipment","Construction","Stone, clay, glass & concrete products",0,100,"#FF0000AF","#FF0000AF",6000
"16820601","AMERICAN COUNCIL OF ENGINEERING COMPANIES","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",700
"1692","MEDCO HEALTH SOLUTIONS","Retail Sales","General Business","Drug stores",77.0114942528736,22.9885057471264,"#00008AAF","#00008AAF",4350
"1702","MERCK & CO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",32.4324324324324,67.5675675675676,"#5C0000AF","#5C0000AF",1850
"170434","ACTBLUE","Liberal Policy Organization","Ideology/Single Issue","Democratic-based groups (but not official party committees) and generic liberal/progressive ones",100,0,"#0000FFAF","#0000FFAF",3189.77
"1724","MICRON TECHNOLOGY","Computer Equipment & Services","Communications & Electronics","Computers, components & accessories",32.3943661971831,67.6056338028169,"#5C0000AF","#5C0000AF",3550
"1739","UNITED MINE WORKERS OF AMERICA / UMWA","General Trade Unions","Labor","Mining unions",100,0,"#0000FFAF","#0000FFAF",550
"1753","MOLINA HEALTHCARE","Health Services","Health","HMOs",17.6470588235294,82.3529411764706,"#A80000AF","#A80000AF",4250
"18420","REPUBLICAN SENATE CAMPAIGN CMTE OF UTAH","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",71235
"1854","NATIONAL RIFLE ASSOCIATION","Gun Control","Ideology/Single Issue","Anti-gun control",0,100,"#FF0000AF","#FF0000AF",3750
"18618","ASSOCIATED GENERAL CONTRACTORS OF UTAH","General Contractors","Construction","Builders associations",10.9090909090909,89.0909090909091,"#CC0000AF","#CC0000AF",2750
"18638","DIRECTV GROUP","Cable TV","Communications & Electronics","Satellite TV operators",0,100,"#FF0000AF","#FF0000AF",2000
"18808","UTAH OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",26.5060240963855,73.4939759036145,"#7A0000AF","#7A0000AF",2075
"18933","PLANNED PARENTHOOD ASSOCIATION OF UTAH","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",1996
"19117","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES / AFSCME","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",1000
"1917","NUCOR CORP","Steel","Energy & Natural Resources","Steel manufacturing",8.69565217391304,91.304347826087,"#D60000AF","#D60000AF",2300
"19408563","USANA HEALTH SCIENCES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3100
"19680","ELECTRICAL WORKERS LOCAL 57","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",4350
"19699629","UTAH HOME BUILDERS","Home Builders","Construction","Residential construction",28.5714285714286,71.4285714285714,"#700000AF","#700000AF",1400
"19699630","UTAH HOME BUILDER","Home Builders","Construction","Residential construction",32.9113924050633,67.0886075949367,"#5C0000AF","#5C0000AF",3950
"19768","TEAMSTERS LOCAL 222","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",3150
"19894","OPERATING ENGINEERS LOCAL 3","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2000
"19900409","UTAH PETROLEUM MARKETERS & RETAILERS ASSOCIATES","Uncoded","Uncoded","Uncoded",27.2727272727273,72.7272727272727,"#750000AF","#750000AF",4400
"19900583","UTAH HEALTH CARE ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",0,100,"#FF0000AF","#FF0000AF",600
"19900680","UTAH ASSOCIATION OF FINANCIAL SERVICES","Uncoded","Uncoded","Uncoded",64.7058823529412,35.2941176470588,"#000047AF","#000047AF",4250
"19900893","PCM VENTURE I LLC","Uncoded","Uncoded","Uncoded",75,25,"#00007FAF","#00007FAF",4000
"20172","UTAH AFL-CIO","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",10500
"20268","UTAH EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",76.0692078508952,23.9307921491048,"#000085AF","#000085AF",32593.99
"2034","PFIZER","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",50,50,"#000000AF","#000000AF",3800
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",96.0629921259843,3.93700787401575,"#0000EBAF","#0000EBAF",12700
"20942","STEELWORKERS DISTRICT 12","General Trade Unions","Labor","Manufacturing unions",100,0,"#0000FFAF","#0000FFAF",3200
"2147","QWEST COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",39.3333333333333,60.6666666666667,"#380000AF","#380000AF",7500
"2182","REAGAN OUTDOOR ADVERTISING","Business Services","General Business","Outdoor advertising services",46.5408805031447,53.4591194968553,"#140000AF","#140000AF",15900
"2218","R J REYNOLDS TOBACCO CO","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",48.1481481481481,51.8518518518518,"#0A0000AF","#0A0000AF",2700
"2322","SCHERING-PLOUGH","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",900
"2342306","WINDER & HASLAM","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",58.8235294117647,41.1764705882353,"#000029AF","#000029AF",85
"2400","SINCLAIR OIL","Oil & Gas","Energy & Natural Resources","Oil & gas",38.4615384615385,61.5384615384615,"#3D0000AF","#3D0000AF",1950
"2446","SPRINT","Telecom Services & Equipment","Communications & Electronics","Telecommunications",0,100,"#FF0000AF","#FF0000AF",1000
"24800895","UPEA","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1000
"257","ASTRAZENECA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",56.3636363636364,43.6363636363636,"#00001FAF","#00001FAF",2750
"259","AT&T","Telecom Services & Equipment","Communications & Electronics","Telecommunications",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",1500
"2633","UNITED TRANSPORTATION UNION / UTU","Transportation Unions","Labor","Railroad unions",100,0,"#0000FFAF","#0000FFAF",1100
"2675","UNION PACIFIC RAILROAD","Railroads","Energy & Natural Resources","Railroads",46.6666666666667,53.3333333333333,"#140000AF","#140000AF",7500
"26769627","COMMITTEE TO ELECT GENE DAVIS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",750
"26788252","ENERGY SOLUTIONS","Miscellaneous Energy & Natural Resources","Energy & Natural Resources","Energy, natural resources & environment",53.0612244897959,46.9387755102041,"#00000FAF","#00000FAF",7350
"2695","ALTRIA","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",35.3697749196142,64.6302250803859,"#4D0000AF","#4D0000AF",15550
"2741","VERIZON COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",9.09090909090909,90.9090909090909,"#D10000AF","#D10000AF",2750
"2818","WELLS FARGO","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",43.75,56.25,"#240000AF","#240000AF",3200
"28743715","UTAH OPTOMETRIC ASSOCIATION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",800
"2904","WYETH PHARMACEUTICALS","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",63.8888888888889,36.1111111111111,"#000042AF","#000042AF",1800
"29207143","CASH AMERICA","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",1000
"2927","ZION BANK","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",19.7626338283214,80.2373661716786,"#9E0000AF","#9E0000AF",17710.19
"3195","AVENTIS PHARMACEUTICALS","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",1350
"331","BAYER AG","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",700
"3316288","LOCOMOTIVE ENGINEERS & TRAINMEN UNIDENTIFIED","Transportation Unions","Labor","Railroad unions",100,0,"#0000FFAF","#0000FFAF",1000
"37093557","ARCH COAL INC","Uncoded","Uncoded","Uncoded",14.2857142857143,85.7142857142857,"#B80000AF","#B80000AF",1400
"3825481","INSURE-RITE INC","Uncoded","Uncoded","Uncoded",63.6363636363636,36.3636363636364,"#000042AF","#000042AF",5500
"39828366","ACEC UTAH","Uncoded","Uncoded","Uncoded",9.87654320987654,90.1234567901235,"#D10000AF","#D10000AF",4050
"4033292","HOLCIM US INC","Building Materials & Equipment","Construction","Stone, clay, glass & concrete products",0,100,"#FF0000AF","#FF0000AF",600
"4058","UTAH MANUFACTURERS ASSOCIATION","Miscellaneous Manufacturing & Distributing","General Business","Manufacturing",27.2727272727273,72.7272727272727,"#750000AF","#750000AF",6600
"40613966","WOMENS DEMOCRATIC CLUB","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",400
"40619583","ATK AEROSPACE CO","Uncoded","Uncoded","Uncoded",52.9411764705882,47.0588235294118,"#00000AAF","#00000AAF",4250
"4148","NOVARTIS CORP","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",70.6896551724138,29.3103448275862,"#000066AF","#000066AF",5800
"4265","PHRMA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",46.6666666666667,53.3333333333333,"#140000AF","#140000AF",7500
