"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10041","ANTHEM INC","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",47.438330170778,52.561669829222,"#0F0000AF","#0F0000AF",52700
"10047","APARTMENT ASSOCIATION OF CALIFORNIA SOUTHERN CITIES","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",90.9090909090909,9.09090909090909,"#0000CCAF","#0000CCAF",3300
"10060","APPLE INC","Computer Equipment & Services","Communications & Electronics","Computer manufacture & services",37.6884422110553,62.3115577889447,"#420000AF","#420000AF",9950
"10063","APPLIED MATERIALS","Computer Equipment & Services","Communications & Electronics","Computer manufacture & services",42.3423423423423,57.6576576576577,"#290000AF","#290000AF",11100
"10107","ARTICHOKE JOES CASINO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",100,0,"#0000FFAF","#0000FFAF",16200
"10128","ASSOCIATION FOR LOS ANGELES DEPUTY SHERIFFS","Public Sector Unions","Labor","Police & fire fighters unions and associations",38.1818181818182,61.8181818181818,"#3D0000AF","#3D0000AF",16500
"10129","AMERICAN ASSOCIATION OF PUBLISHERS","Printing & Publishing","Communications & Electronics","Book, newspaper & periodical publishing",61.1111111111111,38.8888888888889,"#000038AF","#000038AF",9000
"10130","ASSOCIATION OF CALIFORNIA COMMUNITY COLLEGE ADMINISTRATORS","Education","Government Agencies/Education/Other","Technical, business & vocational schools and services",100,0,"#0000FFAF","#0000FFAF",5000
"10137","ASSOCIATION OF ORANGE COUNTY DEPUTY SHERIFFS","Public Sector Unions","Labor","Police & fire fighters unions and associations",0,100,"#FF0000AF","#FF0000AF",7900
"1017","FIDELITY INVESTMENTS","Securities & Investment","Finance, Insurance & Real Estate","Securities, commodities & investment",100,0,"#0000FFAF","#0000FFAF",12500
"10223","BANK OF STOCKTON","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",83.3333333333333,16.6666666666667,"#0000A8AF","#0000A8AF",3000
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",52.1739130434783,47.8260869565217,"#00000AAF","#00000AAF",5750
"10280","BAY MEADOWS LAND CO","Gambling & Casinos","General Business","Casinos, racetracks & gambling",100,0,"#0000FFAF","#0000FFAF",5950
"10395","SAN DIEGO BIOTECHNOLOGY","Uncoded","Uncoded","Uncoded",85.5072463768116,14.4927536231884,"#0000B3AF","#0000B3AF",6900
"10450","BLUE SHIELD OF CALIFORNIA","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",62.962962962963,37.037037037037,"#00003DAF","#00003DAF",37800
"10526","BRADDOCK & LOGAN SERVICES INC","General Contractors","Construction","Construction, unclassified",100,0,"#0000FFAF","#0000FFAF",12200
"10628","BRUTOCO ENGINEERING & CONSTRUCTION INC","Construction Services","Construction","Engineering, architecture & construction management services",0,100,"#FF0000AF","#FF0000AF",3450
