"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10646","BUILDERS ASSOCIATION OF WESTERN NEVADA","General Contractors","Construction","Builders associations",16.6666666666667,83.3333333333333,"#AD0000AF","#AD0000AF",6000
"10777","CALIFORNIA NEVADA SOFT DRINK ASSOCIATION","Food & Beverage","General Business","Beverages (non-alcoholic)",50,50,"#000000AF","#000000AF",2000
"10858","CANTOR GAMING","Gambling & Casinos","General Business","Casinos, racetracks & gambling",18,82,"#A30000AF","#A30000AF",25000
"11017","TOSH INC / CHECK CITY","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",55.5555555555556,44.4444444444444,"#00001AAF","#00001AAF",9000
"11115","CLARK COUNTY MEDICAL SOCIETY","Health Professionals","Health","Physicians",18.1818181818182,81.8181818181818,"#A30000AF","#A30000AF",5500
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",11.7647058823529,88.2352941176471,"#C70000AF","#C70000AF",8500
"1128","GOLDEN GAMING","Gambling & Casinos","General Business","Casinos, racetracks & gambling",37.5,62.5,"#420000AF","#420000AF",4000
"11428","COYOTE SPRINGS INVESTMENT","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",0,100,"#FF0000AF","#FF0000AF",3000
"11914","EMBARQ CORP","Telecom Services & Equipment","Communications & Electronics","Telecommunications",0,100,"#FF0000AF","#FF0000AF",2000
"11932","EMS MANAGEMENT","Health Services","Health","Health care services",50,50,"#000000AF","#000000AF",4000
"1194","HARRAHS","Gambling & Casinos","General Business","Casinos, racetracks & gambling",23.0769230769231,76.9230769230769,"#8A0000AF","#8A0000AF",26000
"1198","HARTFORD FINANCIAL SERVICES","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",25,75,"#800000AF","#800000AF",4000
"12525","GOPAC","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",10000
"12615","GRIFFIN CROWLEY GROUP","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",4500
"12867","HMS HOLDINGS CORP","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",22.2222222222222,77.7777777777778,"#8F0000AF","#8F0000AF",4500
"13032","I R ASHLEMAN II LTD","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",50,50,"#000000AF","#000000AF",2000
"1336","INTERNATIONAL GAME TECHNOLOGY","Gambling & Casinos","General Business","Casinos, racetracks & gambling",38.2022471910112,61.7977528089888,"#3D0000AF","#3D0000AF",44500
"13432","KEYSTONE CORP","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",28000
"1357","J A TIBERTI CONSTRUCTION CO","General Contractors","Construction","Construction, unclassified",0,100,"#FF0000AF","#FF0000AF",20000
"13878","MAJORITY LEADERS FUND","Leadership PACs","Candidate Contributions","PACs operated by Republican state politicians",0,100,"#FF0000AF","#FF0000AF",15000
"13909","MANUFACTURED HOME COMMUNITY OWNERS","Real Estate","Finance, Insurance & Real Estate","Mobile home dealers & parks",0,100,"#FF0000AF","#FF0000AF",3000
"14","ABBOTT LABORATORIES","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",23.5294117647059,76.4705882352941,"#8A0000AF","#8A0000AF",8500
"14456","NEVADA ORTHOPEDIC SOCIETY","Health Professionals","Health","Other physician specialists",40,60,"#330000AF","#330000AF",10000
"1473","KUMMER KAEMPFER BONNER & RENSHAW","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",0,100,"#FF0000AF","#FF0000AF",5500
"1490","LAMAR CORPORATION","Business Services","General Business","Outdoor advertising services",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",30000
"15308","QUEENSTAKE RESOURCES","Mining","Energy & Natural Resources","Mining",11.1111111111111,88.8888888888889,"#C70000AF","#C70000AF",4500
"1536","LEWIS & ROCA","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",50.7692307692308,49.2307692307692,"#000000AF","#000000AF",32500
"1540","LIBERTY MUTUAL INSURANCE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",3500
"15843","SEARCHLIGHT LEADERSHIP FUND","Leadership PACs","Candidate Contributions","PACs operated by Democratic members of Congress or prominent national Democrats",100,0,"#0000FFAF","#0000FFAF",25500
"16010509","VEGAS WESTERN CAB CO","Uncoded","Uncoded","Uncoded",20,80,"#990000AF","#9E0000AF",1500
"16017","SNELL & WILMER","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",21.7391304347826,78.2608695652174,"#940000AF","#940000AF",11500
"16334","T-MOBILE","Telecom Services & Equipment","Communications & Electronics","Paging & cellular phones and services",50,50,"#000000AF","#000000AF",2000
"16499","CHAIRMANS FUND","Leadership PACs","Candidate Contributions","PACs operated by Republican state politicians",0,100,"#FF0000AF","#FF0000AF",12500
"16673317","IMPAC","Business Associations","General Business","Chambers of commerce",40,60,"#330000AF","#330000AF",2500
"16818","VEGAS WESTERN CAB","Miscellaneous Transport","Transportation","Taxicabs",15.0537634408602,84.9462365591398,"#B30000AF","#B30000AF",9300
"16846","VIRGIN VALLEY CAB","Miscellaneous Transport","Transportation","Taxicabs",36.8421052631579,63.1578947368421,"#470000AF","#470000AF",3800
"1692","MEDCO HEALTH SOLUTIONS","Retail Sales","General Business","Drug stores",0,100,"#FF0000AF","#FF0000AF",1500
"1715","MGM MIRAGE","Gambling & Casinos","General Business","Casinos, racetracks & gambling",42.8991350460283,57.1008649539717,"#290000AF","#290000AF",100699
"17294","LAS VEGAS METRO CHAMBER OF COMMERCE","Business Associations","General Business","Chambers of commerce",43.4426229508197,56.5573770491803,"#240000AF","#240000AF",61000
"1757","MONEYTREE","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",3000
"1817","NATIONAL ASSOCIATION OF CHAIN DRUG STORES","Retail Sales","General Business","Drug stores",22.2222222222222,77.7777777777778,"#8F0000AF","#8F0000AF",4500
"18467","SENATE REPUBLICAN LEADERSHIP CONFERENCE OF NEVADA","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",20000
"1854","NATIONAL RIFLE ASSOCIATION","Gun Control","Ideology/Single Issue","Anti-gun control",25,75,"#800000AF","#800000AF",4000
"18609","ASSOCIATED GENERAL CONTRACTORS OF SOUTHERN NEVADA","General Contractors","Construction","Builders associations",40.7407407407407,59.2592592592593,"#330000AF","#330000AF",67500
"18664","NEVADA STATE CABLE TELECOMMUNICATIONS ASSOCIATION","Telecom Services & Equipment","Communications & Electronics","Telecommunications",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",3000
"18714","SIERRA PACIFIC RESOURCES","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",61.5384615384615,38.4615384615385,"#000038AF","#000038AF",6500
"18890","NEVADA HEALTH CARE ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",56.5217391304348,43.4782608695652,"#00001FAF","#00001FAF",23000
"191","AMERIGROUP CORPORATION","Health Services","Health","HMOs",100,0,"#0000FFAF","#0000FFAF",4000
"19117","AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES / AFSCME","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",15000
"19658","ELECTRICAL WORKERS LOCAL 257","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",19000
"19874","OPERATING ENGINEERS LOCAL 12","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",10000
"19912","OPERATING ENGINEERS LOCAL 501","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2500
"19946","PAINTERS & ALLIED TRADES DISTRICT COUNCIL 15","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",15000
"19947","PAINTERS & ALLIED TRADES DISTRICT COUNCIL 15 LOCAL 2001","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",5500
"20023","LABORERS LOCAL 169","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",15000
"20154","NEVADA STATE AFL-CIO","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",17532.6
"2018","PEPPERMILL CASINOS","Gambling & Casinos","General Business","Casinos, racetracks & gambling",50,50,"#000000AF","#000000AF",19000
"20208","CLARK COUNTY EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",90.4761904761905,9.52380952380952,"#0000CCAF","#0000CCAF",52500
"20217","EDUCATION SUPPORT EMPLOYEES ASSOCIATION","Public Sector Unions","Labor","State & local government employee unions",92.6829268292683,7.31707317073171,"#0000D6AF","#0000D6AF",20500
"20250","NEVADA STATE EDUCATION ASSOCATION","Public Sector Unions","Labor","Teachers unions",75.6515409046816,24.3484590953184,"#00007FAF","#00007FAF",46925.68
"20296","PEACE OFFICERS RESEARCH ASSOCIATION OF NEVADA","Public Sector Unions","Labor","Police & fire fighters unions and associations",50,50,"#000000AF","#000000AF",500
"2034","PFIZER","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",16.6666666666667,83.3333333333333,"#AD0000AF","#AD0000AF",6000
"2046","PHILIP MORRIS","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",50,50,"#000000AF","#000000AF",2000
"20497","SHEET METAL WORKERS LOCAL 88","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",11000
"20513","CULINARY WORKERS LOCAL 226 & BARTENDERS LOCAL 165","General Trade Unions","Labor","Other unions",100,0,"#0000FFAF","#0000FFAF",2100
"20539735","NEVADA DENTAL ASSOCIATION","Uncoded","Uncoded","Uncoded",19.6078431372549,80.3921568627451,"#9E0000AF","#9E0000AF",25500
"20602","PLUMBERS & PIPEFITTERS LOCAL 525","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",24961.89
"207","ANHEUSER BUSCH","Beer, Wine & Liquor","General Business","Beer",0,100,"#FF0000AF","#FF0000AF",8250
"20839","SOUTHWEST REGIONAL COUNCIL OF CARPENTERS","General Trade Unions","Labor","Construction unions",94.9167308127688,5.08326918723115,"#0000E0AF","#0000E0AF",11042.5
"20901","FOOD & COMMERCIAL WORKERS LOCAL 711","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",2000
"2139","PULTE HOMES","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",66.6666666666667,33.3333333333333,"#000052AF","#000052AF",3000
"2151","R & R PARTNERS","Business Services","General Business","Advertising & public relations services",53.642313056539,46.357686943461,"#00000FAF","#00000FAF",9321
"2250","ROGICH COMMUNICATIONS GROUP","Business Services","General Business","Political consultants & advisers",0,100,"#FF0000AF","#FF0000AF",4500
"23439609","RAN SERVICES INC","Uncoded","Uncoded","Uncoded",21.2121212121212,78.7878787878788,"#940000AF","#940000AF",16500
"23439657","DESERT CAB INC","Uncoded","Uncoded","Uncoded",36.3636363636364,63.6363636363636,"#470000AF","#470000AF",5500
"23439813","NELLIS CAB CO","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",10000
"23440076","RETAIL ASSOCIATION OF NEVADA","Uncoded","Uncoded","Uncoded",11.1111111111111,88.8888888888889,"#C70000AF","#C70000AF",18000
"23440091","ACE CAB CO","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1700
"23440358","SFHI INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",7000
"23440386","NEVADA ASSOCIATION SERVICES INC","Uncoded","Uncoded","Uncoded",14.2857142857143,85.7142857142857,"#B80000AF","#B80000AF",1750
"23440397","R & R PARTNERS","Uncoded","Uncoded","Uncoded",31.4100538556783,68.5899461443217,"#610000AF","#610000AF",15918.47
"23440838","NEVADA SOFT DRINK ASSOCIATION","Uncoded","Uncoded","Uncoded",44,56,"#1F0000AF","#240000AF",12500
"2351","SERVICE EMPLOYEES INTERNATIONAL UNION / SEIU","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",10000
"2382","SIERRA HEALTH SERVICES","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",15.3846153846154,84.6153846153846,"#B30000AF","#B30000AF",6500
"2384","SIERRA PACIFIC POWER","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",0,100,"#FF0000AF","#FF0000AF",3000
"24357035","ANDERSON DAIRY INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"2437","SOUTHWEST GAS","Oil & Gas","Energy & Natural Resources","Natural gas transmission & distribution",34.5794392523364,65.4205607476635,"#520000AF","#520000AF",26750
