"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10149","ASTELLAS PHARMA","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",2250
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",3000
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",13.953488372093,86.046511627907,"#BD0000AF","#BD0000AF",21500
"1055","FROST BROWN & TODD","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",0,100,"#FF0000AF","#FF0000AF",1050
"10680063","STATE AUTO INSURANCE COMPANIES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",5650
"10688628","ALKERMES INC","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",3000
"10770271","OHIO TELEPHONE","Uncoded","Uncoded","Uncoded",24.4672454617206,75.5327545382794,"#850000AF","#850000AF",6335
"10785041","NCM REALTY CO","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1000
"10812576","DIRECT ENERGY","Miscellaneous Energy","Energy & Natural Resources","Energy production & distribution",0,100,"#FF0000AF","#FF0000AF",1000
"1084","GENERAL ELECTRIC","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",0,100,"#FF0000AF","#FF0000AF",11650
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",0,100,"#FF0000AF","#FF0000AF",9000
"1089","GENESEE & WYOMING","Railroads","Energy & Natural Resources","Railroads",0,100,"#FF0000AF","#FF0000AF",4000
"10986","OHIO RESTAURANT ASSOCIATION","Food & Beverage","General Business","Restaurants & drinking establishments",0,100,"#FF0000AF","#FF0000AF",5250
"11035104","OHIO STATE ASSOCIATION OF PLUMBERS","General Trade Unions","Labor","Construction unions",31.2306774421001,68.7693225578999,"#610000AF","#610000AF",92185
"11035301","PLUMBERS & PIPEFITTERS LOCAL 495","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",13543.7
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",850
"1137","GRANGE MUTUAL CASUALTY","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",19750
"11511","DAIICHI SANKYO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",4500
"115571","CARESOURCE MANAGEMENT SERVICES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",7550
"11567","DAYTON POWER & LIGHT","Electric Utilities","Energy & Natural Resources","Electric power utilities",1.93050193050193,98.0694980694981,"#FA0000AF","#FA0000AF",12950
"11852","EATON CORPORATION PUBLIC POLICY ASSOCIATION","Miscellaneous Manufacturing & Distributing","General Business","Manufacturing",0,100,"#FF0000AF","#FF0000AF",2000
"119","AMERICAN COLLEGE OF EMERGENCY PHYSICIANS","Health Professionals","Health","Other physician specialists",0,100,"#FF0000AF","#FF0000AF",7535
"11939","ENERGY TRANSFER PARTNERS","Oil & Gas","Energy & Natural Resources","Oilfield service, equipment & exploration",0,100,"#FF0000AF","#FF0000AF",1000
"11953976","EDP RENEWABLES NORTH AMERICA","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",0,100,"#FF0000AF","#FF0000AF",5250
"12012840","JONES, ABIGAYLE KATE","Payday/Title Loans","Finance, Insurance & Real Estate","Payday/Title Loans",0,100,"#FF0000AF","#FF0000AF",2000
"12065060","NETJETS INC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",550
"12065069","OHIO STATE FARM AGENTS & ASSOCIATES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",10500
"12065875","OHIO BANKERS LEAGUE","Uncoded","Uncoded","Uncoded",7.8125,92.1875,"#DB0000AF","#DB0000AF",12800
"12096755","OHIO IRONWORKERS ASSOCIATION","General Trade Unions","Labor","Construction unions",15.0943396226415,84.9056603773585,"#B30000AF","#B30000AF",26500
"12096986","OHIO PROSECUTING ATTORNEYS ASSOCIATION PAC (OPAPAC)","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1550
"12100803","OHIO NURSERY & LANDSCAPE ASSOCIATION","Uncoded","Uncoded","Uncoded",18.9189189189189,81.0810810810811,"#A30000AF","#A30000AF",1850
