"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",3000
"1039","NEXTERA ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",55,45,"#00001AAF","#00001AAF",5000
"10736404","PLUMBERS & STEAMFITTERS LOCAL 33","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",5750
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",71.6216216216216,28.3783783783784,"#00006BAF","#00006BAF",3700
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",100,0,"#0000FFAF","#0000FFAF",2750
"12303","PLANNED PARENTHOOD OF THE HEARTLAND","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",5957.09
"12364361","FAEGRE BAKER DANIELS","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",80,20,"#000099AF","#000099AF",1250
"12497","GOLDEN GRAIN ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",44.6153846153846,55.3846153846154,"#1F0000AF","#1F0000AF",16250
"12511073","THE HALE GROUP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",50
"12585545","RENEWABLE ENERGY GROUP","Uncoded","Uncoded","Uncoded",86.6666666666667,13.3333333333333,"#0000B8AF","#0000B8AF",3750
"12757","HAWKEYE PAC","Leadership PACs","Candidate Contributions","PACs operated by Republican members of Congress or prominent national Republicans",0,100,"#FF0000AF","#FF0000AF",30000
"1287","HY-VEE INC","Food Processing & Sales","Agriculture","Food stores",75.5813953488372,24.4186046511628,"#00007FAF","#00007FAF",21500
"13","A BROTHERHOOD AIMED TOWARD EDUCATION","Miscellaneous Transport","Transportation","Motorcycles, snowmobiles & other motorized vehicles",39.8648648648649,60.1351351351351,"#380000AF","#380000AF",14800
"13186","IOWA BEVERAGE ASSOCIATION","Food & Beverage","General Business","Beverages (non-alcoholic)",40,60,"#330000AF","#330000AF",5000
"13188","IOWA CORN GROWERS ASSOCIATION","Crop Production & Basic Processing","Agriculture","Wheat, corn, soybeans & cash grain",70.2127659574468,29.7872340425532,"#000066AF","#000066AF",23500
"13194","IOWA RESTAURANT ASSOCIATION","Food & Beverage","General Business","Restaurants & drinking establishments",48.1481481481481,51.8518518518518,"#0A0000AF","#0A0000AF",3375
"13197","IOWANS FOR A SKILLED WORKFORCE","Education","Government Agencies/Education/Other","Technical, business & vocational schools and services",50.9433962264151,49.0566037735849,"#000000AF","#000000AF",13250
"13198","IOWANS FOR TAX RELIEF","Tax Issues","Ideology/Single Issue","Fiscal & tax policy",0,100,"#FF0000AF","#FF0000AF",12750
"13210","ITC HOLDINGS CORP","Electric Utilities","Energy & Natural Resources","Electric power utilities",80.2469135802469,19.7530864197531,"#000099AF","#000099AF",20250
"13468591","IOWA PROFESSIONAL FIRE FIGHTERS","Public Sector Unions","Labor","Police & fire fighters unions and associations",96.6666666666667,3.33333333333333,"#0000EBAF","#0000EBAF",7500
"13857","MAGELLAN HEALTH SERVICES","Health Services","Health","Mental health services",87.5,12.5,"#0000BDAF","#0000BDAF",1600
"1396","JOHN DEERE & CO","Agricultural Services & Products","Agriculture","Farm machinery & equipment",39.218009478673,60.781990521327,"#380000AF","#380000AF",42200
"1457","KOCH INDUSTRIES","Chemical & Related Manufacturing","General Business","Chemicals",0,100,"#FF0000AF","#FF0000AF",16000
"14989","PENINSULA GAMING","Gambling & Casinos","General Business","Casinos, racetracks & gambling",80.6763285024155,19.3236714975845,"#000099AF","#000099AF",10350
"16144168","IOWA ACADEMY OF FAMILY PHYSICIANS","Health Professionals","Health","Physicians",100,0,"#0000FFAF","#0000FFAF",4000
"16144401","IOWA CITY FIRE PAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1000
"16546834","WDM PROFESSIONAL FIRE FIGHTERS LOCAL 3586","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",12500
"16552261","LOCAL 4 FIRE","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",7500
"16604221","TRUCKSTOPS OF IOWA","Oil & Gas","Energy & Natural Resources","Gasoline service stations",50,50,"#000000AF","#000000AF",5500
"16638740","IOWA RENTAL PROPERTY OWNERS PAC","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",100,0,"#0000FFAF","#0000FFAF",2000
"17010179","O SAY CAN YOU SEE","Other/Single Issue Groups","Ideology/Single Issue","Other single-issue or ideological groups",100,0,"#0000FFAF","#0000FFAF",1350
"1702","MERCK & CO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",87.5776397515528,12.4223602484472,"#0000BDAF","#0000BDAF",8050
