"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10041","ANTHEM INC","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",37.5,62.5,"#420000AF","#420000AF",1600
"10076","ARCELORMITTAL","Steel","Energy & Natural Resources","Steel manufacturing",27.536231884058,72.463768115942,"#750000AF","#750000AF",3450
"1084","GENERAL ELECTRIC","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",19.6428571428571,80.3571428571429,"#9E0000AF","#9E0000AF",2800
"1087","GENERAL MOTORS","Automotive","Transportation","Auto manufacturers",8.47457627118644,91.5254237288136,"#D60000AF","#D60000AF",5900
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",9.09090909090909,90.9090909090909,"#D10000AF","#D10000AF",2750
"11289","COMMUNITY HEALTH NETWORK","Hospitals & Nursing Homes","Health","Health care institutions",5.71428571428571,94.2857142857143,"#E60000AF","#E60000AF",17500
"11410","COVANTA ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",45.4545454545455,54.5454545454545,"#1A0000AF","#1A0000AF",2750
"11879","EDUCATION NETWORKS OF AMERICA","Computer Equipment & Services","Communications & Electronics","Data processing & computer services",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",1500
"12177140","SAVE-ON LIQUOR","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",2000
"12177669","SAMUEL SOLUTIONS GROUP","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",0,100,"#FF0000AF","#FF0000AF",1750
"1233","HEWLETT PACKARD","Electronics Manufacturing & Services","Communications & Electronics","Electronics manufacturing & services",3.57142857142857,96.4285714285714,"#F00000AF","#F00000AF",7000
"12364361","FAEGRE BAKER DANIELS","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",14.8148148148148,85.1851851851852,"#B80000AF","#B80000AF",5400
"127","AMERICAN COUNCIL OF LIFE INSURERS","Insurance","Finance, Insurance & Real Estate","Life insurance",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",4500
"12921","HOOSIERS FOR ECONOMIC GROWTH","Public Education Policy","Ideology/Single Issue","School Choice Advocates",0,100,"#FF0000AF","#FF0000AF",64000
"130","AMERICAN ELECTRIC POWER","Electric Utilities","Energy & Natural Resources","Electric power utilities",3.67947669664759,96.3205233033524,"#F00000AF","#F00000AF",61150
"1309","INDIANAPOLIS COLTS","Recreation & Live Entertainment","General Business","Professional sports, arenas & related equipment and services",65,35,"#00004DAF","#00004DAF",5000
"13123","INDIANA ACADEMY OF OPHTHALMOLOGY","Health Professionals","Health","Optometrists & ophthalmologists",15.625,84.375,"#B30000AF","#B30000AF",6400
"13124","INDIANA AMUSEMENT & MUSIC OPERATORS ASSOCIATION","Recreation & Live Entertainment","General Business","Recreation & entertainment",17.5438596491228,82.4561403508772,"#A80000AF","#A80000AF",8550
"13125","INDIANA ASSOCIATION OF HEALTH PROVIDERS","Health Services","Health","HMOs",0,100,"#FF0000AF","#FF0000AF",1050
"13126","INDIANA ASSOCIATION OF REHABILITATION FACILITIES","Health Professionals","Health","Other physician specialists",12.2448979591837,87.7551020408163,"#C20000AF","#C20000AF",4900
"13127","INDIANA BUILDERS ASSOCIATION","Home Builders","Construction","Residential construction",12.6269956458636,87.3730043541364,"#C20000AF","#C20000AF",34450
"13128","INDIANA CPA SOCIETY","Accountants","Finance, Insurance & Real Estate","Accountants",0,100,"#FF0000AF","#FF0000AF",2500
"13130","INDIANA FAMILY WINERIES","Beer, Wine & Liquor","General Business","Wine & distilled spirits manufacturing",22.2222222222222,77.7777777777778,"#8F0000AF","#8F0000AF",4500
"13133","INDIANA LAND TITLE ASSOCIATION","Real Estate","Finance, Insurance & Real Estate","Title insurance & title abstract offices",17.6470588235294,82.3529411764706,"#A80000AF","#A80000AF",4250
"13137","INDIANA PETROLEUM MARKETERS & CONVENIENCE STORE ASSOCIATION","Oil & Gas","Energy & Natural Resources","Gasoline service stations",19.283403831799,80.7165961682011,"#9E0000AF","#9E0000AF",16076
"13139","INDIANA SOCIETY OF ANESTHESIOLOGISTS","Health Professionals","Health","Other physician specialists",23.7623762376238,76.2376237623762,"#8A0000AF","#8A0000AF",10100
"13141","INDIANA STATE BAR ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",0,100,"#FF0000AF","#FF0000AF",4250
"13143","GREATER INDIANAPOLIS CHAMBER OF COMMERCE","Business Associations","General Business","Chambers of commerce",86.6666666666667,13.3333333333333,"#0000B8AF","#0000B8AF",7500
"13300","JOHN FRICK & ASSOCIATES","Beer, Wine & Liquor","General Business","Liquor wholesalers",8.16326530612245,91.8367346938776,"#D60000AF","#D60000AF",9800
"13597759","DEALERSHIP HOLDINGS LLC","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2500
"14","ABBOTT LABORATORIES","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",12.5,87.5,"#C20000AF","#C20000AF",12800
"14196","MILLERS HEALTH SYSTEMS","Hospitals & Nursing Homes","Health","Nursing homes",2.75862068965517,97.2413793103448,"#F50000AF","#F50000AF",18125
"141999","UNION LLC","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",76.9230769230769,23.0769230769231,"#000085AF","#000085AF",1300
"1440","KINDRED HEALTHCARE","Hospitals & Nursing Homes","Health","Nursing homes",0,100,"#FF0000AF","#FF0000AF",2500
"14493","NEW MILLENNIUM BUILDING SYSTEMS","Building Materials & Equipment","Construction","Building materials",2.58620689655172,97.4137931034483,"#F50000AF","#F50000AF",11600
"145","AMERICAN INSURANCE ASSOCIATION","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",15.5555555555556,84.4444444444444,"#B30000AF","#B30000AF",6750
"1464007","UNICARE","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",0,100,"#FF0000AF","#FF0000AF",2150
"1466","KRAFT FOODS","Food Processing & Sales","Agriculture","Food & kindred products manufacturing",15.6626506024096,84.3373493975904,"#B30000AF","#B30000AF",4150
"1468","KRIEG DEVAULT LLP","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",10.8153078202995,89.1846921797005,"#CC0000AF","#CC0000AF",30050
